id,conversation_session_id,concerned_user_id,conversant,satisfaction_score,created_at,updated_at
15810,1438,487,AI,,2024-04-16T19:57:05.052632,2024-04-16T19:57:05.052632
15811,1438,487,HUMAN,,2024-04-16T19:58:06.789474,2024-04-16T19:58:06.789474
15812,1438,487,AI,,2024-04-16T19:59:08.526316,2024-04-16T19:59:08.526316
15813,1438,487,HUMAN,4.9,2024-04-16T20:00:10.263158,2024-04-16T20:00:10.263158
15814,1439,25,HUMAN,,2025-05-27T12:43:06,2025-05-27T12:43:06
15815,1439,25,AI,,2025-05-27T12:48:03.750000,2025-05-27T12:48:03.750000
15816,1439,25,HUMAN,,2025-05-27T12:53:01.500000,2025-05-27T12:53:01.500000
15817,1439,25,AI,,2025-05-27T12:57:59.250000,2025-05-27T12:57:59.250000
15818,1440,383,HUMAN,,2025-05-24T17:37:24,2025-05-24T17:37:24
15819,1440,383,AI,,2025-05-24T17:38:48.200000,2025-05-24T17:38:48.200000
15820,1440,383,HUMAN,,2025-05-24T17:40:12.400000,2025-05-24T17:40:12.400000
15821,1440,383,AI,,2025-05-24T17:41:36.600000,2025-05-24T17:41:36.600000
15822,1440,383,HUMAN,,2025-05-24T17:43:00.800000,2025-05-24T17:43:00.800000
15823,1440,383,AI,,2025-05-24T17:44:25,2025-05-24T17:44:25
15824,1440,383,HUMAN,,2025-05-24T17:45:49.200000,2025-05-24T17:45:49.200000
15825,1440,383,AI,,2025-05-24T17:47:13.400000,2025-05-24T17:47:13.400000
15826,1440,383,HUMAN,,2025-05-24T17:48:37.600000,2025-05-24T17:48:37.600000
15827,1440,383,AI,,2025-05-24T17:50:01.800000,2025-05-24T17:50:01.800000
15828,1441,597,HUMAN,,2024-08-21T06:48:04,2024-08-21T06:48:04
15829,1441,597,AI,,2024-08-21T06:51:05.666667,2024-08-21T06:51:05.666667
15830,1441,597,HUMAN,,2024-08-21T06:54:07.333333,2024-08-21T06:54:07.333333
15831,1441,597,AI,,2024-08-21T06:57:09,2024-08-21T06:57:09
15832,1441,597,HUMAN,,2024-08-21T07:00:10.666667,2024-08-21T07:00:10.666667
15833,1441,597,AI,,2024-08-21T07:03:12.333333,2024-08-21T07:03:12.333333
15834,1442,765,HUMAN,,2024-02-16T14:22:08,2024-02-16T14:22:08
15835,1442,765,AI,,2024-02-16T14:23:57.125000,2024-02-16T14:23:57.125000
15836,1442,765,HUMAN,,2024-02-16T14:25:46.250000,2024-02-16T14:25:46.250000
15837,1442,765,AI,,2024-02-16T14:27:35.375000,2024-02-16T14:27:35.375000
15838,1442,765,HUMAN,,2024-02-16T14:29:24.500000,2024-02-16T14:29:24.500000
15839,1442,765,AI,,2024-02-16T14:31:13.625000,2024-02-16T14:31:13.625000
15840,1442,765,HUMAN,,2024-02-16T14:33:02.750000,2024-02-16T14:33:02.750000
15841,1442,765,AI,,2024-02-16T14:34:51.875000,2024-02-16T14:34:51.875000
15842,1443,808,HUMAN,,2024-01-07T21:06:56,2024-01-07T21:06:56
15843,1443,808,AI,,2024-01-07T21:14:19,2024-01-07T21:14:19
15844,1444,902,HUMAN,,2025-01-08T03:06:11,2025-01-08T03:06:11
15845,1444,902,AI,,2025-01-08T03:08:04.750000,2025-01-08T03:08:04.750000
15846,1444,902,HUMAN,,2025-01-08T03:09:58.500000,2025-01-08T03:09:58.500000
15847,1444,902,AI,,2025-01-08T03:11:52.250000,2025-01-08T03:11:52.250000
15848,1444,902,HUMAN,,2025-01-08T03:13:46,2025-01-08T03:13:46
15849,1444,902,AI,,2025-01-08T03:15:39.750000,2025-01-08T03:15:39.750000
15850,1444,902,HUMAN,,2025-01-08T03:17:33.500000,2025-01-08T03:17:33.500000
15851,1444,902,AI,,2025-01-08T03:19:27.250000,2025-01-08T03:19:27.250000
15852,1445,194,HUMAN,,2025-03-05T13:16:25,2025-03-05T13:16:25
15853,1445,194,AI,,2025-03-05T13:17:31.692308,2025-03-05T13:17:31.692308
15854,1445,194,HUMAN,,2025-03-05T13:18:38.384615,2025-03-05T13:18:38.384615
15855,1445,194,AI,,2025-03-05T13:19:45.076923,2025-03-05T13:19:45.076923
15856,1445,194,HUMAN,,2025-03-05T13:20:51.769231,2025-03-05T13:20:51.769231
15857,1445,194,AI,,2025-03-05T13:21:58.461538,2025-03-05T13:21:58.461538
15858,1445,194,HUMAN,,2025-03-05T13:23:05.153846,2025-03-05T13:23:05.153846
15859,1445,194,AI,,2025-03-05T13:24:11.846154,2025-03-05T13:24:11.846154
15860,1445,194,HUMAN,,2025-03-05T13:25:18.538462,2025-03-05T13:25:18.538462
15861,1445,194,AI,,2025-03-05T13:26:25.230769,2025-03-05T13:26:25.230769
15862,1445,194,HUMAN,,2025-03-05T13:27:31.923077,2025-03-05T13:27:31.923077
15863,1445,194,AI,,2025-03-05T13:28:38.615385,2025-03-05T13:28:38.615385
15864,1445,194,HUMAN,3.8,2025-03-05T13:29:45.307692,2025-03-05T13:29:45.307692
15865,1446,880,HUMAN,,2024-04-08T14:37:24,2024-04-08T14:37:24
15866,1446,880,AI,,2024-04-08T14:46:53.500000,2024-04-08T14:46:53.500000
15867,1447,149,HUMAN,,2024-11-17T04:21:33,2024-11-17T04:21:33
15868,1447,149,AI,,2024-11-17T04:23:11,2024-11-17T04:23:11
15869,1447,149,HUMAN,,2024-11-17T04:24:49,2024-11-17T04:24:49
15870,1447,149,AI,,2024-11-17T04:26:27,2024-11-17T04:26:27
15871,1447,149,HUMAN,,2024-11-17T04:28:05,2024-11-17T04:28:05
15872,1447,149,AI,,2024-11-17T04:29:43,2024-11-17T04:29:43
15873,1447,149,HUMAN,,2024-11-17T04:31:21,2024-11-17T04:31:21
15874,1447,149,AI,,2024-11-17T04:32:59,2024-11-17T04:32:59
15875,1447,149,HUMAN,3.1,2024-11-17T04:34:37,2024-11-17T04:34:37
15876,1448,961,HUMAN,,2024-02-16T08:23:08,2024-02-16T08:23:08
15877,1448,961,AI,,2024-02-16T08:25:22.875000,2024-02-16T08:25:22.875000
15878,1448,961,HUMAN,,2024-02-16T08:27:37.750000,2024-02-16T08:27:37.750000
15879,1448,961,AI,,2024-02-16T08:29:52.625000,2024-02-16T08:29:52.625000
15880,1448,961,HUMAN,,2024-02-16T08:32:07.500000,2024-02-16T08:32:07.500000
15881,1448,961,AI,,2024-02-16T08:34:22.375000,2024-02-16T08:34:22.375000
15882,1448,961,HUMAN,,2024-02-16T08:36:37.250000,2024-02-16T08:36:37.250000
15883,1448,961,AI,,2024-02-16T08:38:52.125000,2024-02-16T08:38:52.125000
15884,1449,44,HUMAN,,2024-10-17T05:56:30,2024-10-17T05:56:30
15885,1449,44,AI,,2024-10-17T05:58:22.555556,2024-10-17T05:58:22.555556
15886,1449,44,HUMAN,,2024-10-17T06:00:15.111111,2024-10-17T06:00:15.111111
15887,1449,44,AI,,2024-10-17T06:02:07.666667,2024-10-17T06:02:07.666667
15888,1449,44,HUMAN,,2024-10-17T06:04:00.222222,2024-10-17T06:04:00.222222
15889,1449,44,AI,,2024-10-17T06:05:52.777778,2024-10-17T06:05:52.777778
15890,1449,44,HUMAN,,2024-10-17T06:07:45.333333,2024-10-17T06:07:45.333333
15891,1449,44,AI,,2024-10-17T06:09:37.888889,2024-10-17T06:09:37.888889
15892,1449,44,HUMAN,5,2024-10-17T06:11:30.444444,2024-10-17T06:11:30.444444
15893,1450,461,HUMAN,,2024-04-08T21:32:06,2024-04-08T21:32:06
15894,1450,461,AI,,2024-04-08T21:33:18.928571,2024-04-08T21:33:18.928571
15895,1450,461,HUMAN,,2024-04-08T21:34:31.857143,2024-04-08T21:34:31.857143
15896,1450,461,AI,,2024-04-08T21:35:44.785714,2024-04-08T21:35:44.785714
15897,1450,461,HUMAN,,2024-04-08T21:36:57.714286,2024-04-08T21:36:57.714286
15898,1450,461,AI,,2024-04-08T21:38:10.642857,2024-04-08T21:38:10.642857
15899,1450,461,HUMAN,,2024-04-08T21:39:23.571429,2024-04-08T21:39:23.571429
15900,1450,461,AI,,2024-04-08T21:40:36.500000,2024-04-08T21:40:36.500000
15901,1450,461,HUMAN,,2024-04-08T21:41:49.428571,2024-04-08T21:41:49.428571
15902,1450,461,AI,,2024-04-08T21:43:02.357143,2024-04-08T21:43:02.357143
15903,1450,461,HUMAN,,2024-04-08T21:44:15.285714,2024-04-08T21:44:15.285714
15904,1450,461,AI,,2024-04-08T21:45:28.214286,2024-04-08T21:45:28.214286
15905,1450,461,HUMAN,,2024-04-08T21:46:41.142857,2024-04-08T21:46:41.142857
15906,1450,461,AI,,2024-04-08T21:47:54.071429,2024-04-08T21:47:54.071429
15907,1451,630,HUMAN,,2025-01-21T03:14:23,2025-01-21T03:14:23
15908,1451,630,AI,,2025-01-21T03:15:44.444444,2025-01-21T03:15:44.444444
15909,1451,630,HUMAN,,2025-01-21T03:17:05.888889,2025-01-21T03:17:05.888889
15910,1451,630,AI,,2025-01-21T03:18:27.333333,2025-01-21T03:18:27.333333
15911,1451,630,HUMAN,,2025-01-21T03:19:48.777778,2025-01-21T03:19:48.777778
15912,1451,630,AI,,2025-01-21T03:21:10.222222,2025-01-21T03:21:10.222222
15913,1451,630,HUMAN,,2025-01-21T03:22:31.666667,2025-01-21T03:22:31.666667
15914,1451,630,AI,,2025-01-21T03:23:53.111111,2025-01-21T03:23:53.111111
15915,1451,630,HUMAN,3.4,2025-01-21T03:25:14.555556,2025-01-21T03:25:14.555556
15916,1452,444,HUMAN,,2024-02-21T12:33:17,2024-02-21T12:33:17
15917,1452,444,AI,,2024-02-21T12:35:57.333333,2024-02-21T12:35:57.333333
15918,1452,444,HUMAN,,2024-02-21T12:38:37.666667,2024-02-21T12:38:37.666667
15919,1452,444,AI,,2024-02-21T12:41:18,2024-02-21T12:41:18
15920,1452,444,HUMAN,,2024-02-21T12:43:58.333333,2024-02-21T12:43:58.333333
15921,1452,444,AI,,2024-02-21T12:46:38.666667,2024-02-21T12:46:38.666667
15922,1453,87,HUMAN,,2024-08-03T10:54:49,2024-08-03T10:54:49
15923,1453,87,AI,,2024-08-03T10:56:50.142857,2024-08-03T10:56:50.142857
15924,1453,87,HUMAN,,2024-08-03T10:58:51.285714,2024-08-03T10:58:51.285714
15925,1453,87,AI,,2024-08-03T11:00:52.428571,2024-08-03T11:00:52.428571
15926,1453,87,HUMAN,,2024-08-03T11:02:53.571429,2024-08-03T11:02:53.571429
15927,1453,87,AI,,2024-08-03T11:04:54.714286,2024-08-03T11:04:54.714286
15928,1453,87,HUMAN,3.6,2024-08-03T11:06:55.857143,2024-08-03T11:06:55.857143
15929,1454,288,HUMAN,,2024-08-23T17:35:31,2024-08-23T17:35:31
15930,1454,288,AI,,2024-08-23T17:37:23.875000,2024-08-23T17:37:23.875000
15931,1454,288,HUMAN,,2024-08-23T17:39:16.750000,2024-08-23T17:39:16.750000
15932,1454,288,AI,,2024-08-23T17:41:09.625000,2024-08-23T17:41:09.625000
15933,1454,288,HUMAN,,2024-08-23T17:43:02.500000,2024-08-23T17:43:02.500000
15934,1454,288,AI,,2024-08-23T17:44:55.375000,2024-08-23T17:44:55.375000
15935,1454,288,HUMAN,,2024-08-23T17:46:48.250000,2024-08-23T17:46:48.250000
15936,1454,288,AI,,2024-08-23T17:48:41.125000,2024-08-23T17:48:41.125000
15937,1455,620,HUMAN,,2025-04-02T22:12:55,2025-04-02T22:12:55
15938,1455,620,AI,,2025-04-02T22:14:13,2025-04-02T22:14:13
15939,1455,620,HUMAN,,2025-04-02T22:15:31,2025-04-02T22:15:31
15940,1455,620,AI,,2025-04-02T22:16:49,2025-04-02T22:16:49
15941,1455,620,HUMAN,,2025-04-02T22:18:07,2025-04-02T22:18:07
15942,1455,620,AI,,2025-04-02T22:19:25,2025-04-02T22:19:25
15943,1455,620,HUMAN,,2025-04-02T22:20:43,2025-04-02T22:20:43
15944,1455,620,AI,,2025-04-02T22:22:01,2025-04-02T22:22:01
15945,1455,620,HUMAN,4.0,2025-04-02T22:23:19,2025-04-02T22:23:19
15946,1456,946,HUMAN,,2024-12-30T12:54:35,2024-12-30T12:54:35
15947,1456,946,AI,,2024-12-30T12:55:57.500000,2024-12-30T12:55:57.500000
15948,1456,946,HUMAN,,2024-12-30T12:57:20,2024-12-30T12:57:20
15949,1456,946,AI,,2024-12-30T12:58:42.500000,2024-12-30T12:58:42.500000
15950,1456,946,HUMAN,,2024-12-30T13:00:05,2024-12-30T13:00:05
15951,1456,946,AI,,2024-12-30T13:01:27.500000,2024-12-30T13:01:27.500000
15952,1456,946,HUMAN,,2024-12-30T13:02:50,2024-12-30T13:02:50
15953,1456,946,AI,,2024-12-30T13:04:12.500000,2024-12-30T13:04:12.500000
15954,1456,946,HUMAN,,2024-12-30T13:05:35,2024-12-30T13:05:35
15955,1456,946,AI,,2024-12-30T13:06:57.500000,2024-12-30T13:06:57.500000
15956,1457,94,HUMAN,,2024-02-18T21:10:54,2024-02-18T21:10:54
15957,1457,94,AI,,2024-02-18T21:11:57.111111,2024-02-18T21:11:57.111111
15958,1457,94,HUMAN,,2024-02-18T21:13:00.222222,2024-02-18T21:13:00.222222
15959,1457,94,AI,,2024-02-18T21:14:03.333333,2024-02-18T21:14:03.333333
15960,1457,94,HUMAN,,2024-02-18T21:15:06.444444,2024-02-18T21:15:06.444444
15961,1457,94,AI,,2024-02-18T21:16:09.555556,2024-02-18T21:16:09.555556
15962,1457,94,HUMAN,,2024-02-18T21:17:12.666667,2024-02-18T21:17:12.666667
15963,1457,94,AI,,2024-02-18T21:18:15.777778,2024-02-18T21:18:15.777778
15964,1457,94,HUMAN,4.6,2024-02-18T21:19:18.888889,2024-02-18T21:19:18.888889
15965,1458,645,HUMAN,,2025-04-06T17:02:58,2025-04-06T17:02:58
15966,1458,645,AI,,2025-04-06T17:03:58.214286,2025-04-06T17:03:58.214286
15967,1458,645,HUMAN,,2025-04-06T17:04:58.428571,2025-04-06T17:04:58.428571
15968,1458,645,AI,,2025-04-06T17:05:58.642857,2025-04-06T17:05:58.642857
15969,1458,645,HUMAN,,2025-04-06T17:06:58.857143,2025-04-06T17:06:58.857143
15970,1458,645,AI,,2025-04-06T17:07:59.071429,2025-04-06T17:07:59.071429
15971,1458,645,HUMAN,,2025-04-06T17:08:59.285714,2025-04-06T17:08:59.285714
15972,1458,645,AI,,2025-04-06T17:09:59.500000,2025-04-06T17:09:59.500000
15973,1458,645,HUMAN,,2025-04-06T17:10:59.714286,2025-04-06T17:10:59.714286
15974,1458,645,AI,,2025-04-06T17:11:59.928571,2025-04-06T17:11:59.928571
15975,1458,645,HUMAN,,2025-04-06T17:13:00.142857,2025-04-06T17:13:00.142857
15976,1458,645,AI,,2025-04-06T17:14:00.357143,2025-04-06T17:14:00.357143
15977,1458,645,HUMAN,,2025-04-06T17:15:00.571429,2025-04-06T17:15:00.571429
15978,1458,645,AI,,2025-04-06T17:16:00.785714,2025-04-06T17:16:00.785714
15979,1459,234,HUMAN,,2024-09-27T16:45:25,2024-09-27T16:45:25
15980,1459,234,AI,,2024-09-27T16:46:23.684211,2024-09-27T16:46:23.684211
15981,1459,234,HUMAN,,2024-09-27T16:47:22.368421,2024-09-27T16:47:22.368421
15982,1459,234,AI,,2024-09-27T16:48:21.052632,2024-09-27T16:48:21.052632
15983,1459,234,HUMAN,,2024-09-27T16:49:19.736842,2024-09-27T16:49:19.736842
15984,1459,234,AI,,2024-09-27T16:50:18.421053,2024-09-27T16:50:18.421053
15985,1459,234,HUMAN,,2024-09-27T16:51:17.105263,2024-09-27T16:51:17.105263
15986,1459,234,AI,,2024-09-27T16:52:15.789474,2024-09-27T16:52:15.789474
15987,1459,234,HUMAN,,2024-09-27T16:53:14.473684,2024-09-27T16:53:14.473684
15988,1459,234,AI,,2024-09-27T16:54:13.157895,2024-09-27T16:54:13.157895
15989,1459,234,HUMAN,,2024-09-27T16:55:11.842105,2024-09-27T16:55:11.842105
15990,1459,234,AI,,2024-09-27T16:56:10.526316,2024-09-27T16:56:10.526316
15991,1459,234,HUMAN,,2024-09-27T16:57:09.210526,2024-09-27T16:57:09.210526
15992,1459,234,AI,,2024-09-27T16:58:07.894737,2024-09-27T16:58:07.894737
15993,1459,234,HUMAN,,2024-09-27T16:59:06.578947,2024-09-27T16:59:06.578947
15994,1459,234,AI,,2024-09-27T17:00:05.263158,2024-09-27T17:00:05.263158
15995,1459,234,HUMAN,,2024-09-27T17:01:03.947368,2024-09-27T17:01:03.947368
15996,1459,234,AI,,2024-09-27T17:02:02.631579,2024-09-27T17:02:02.631579
15997,1459,234,HUMAN,3.6,2024-09-27T17:03:01.315789,2024-09-27T17:03:01.315789
15998,1460,197,HUMAN,,2024-08-04T08:01:44,2024-08-04T08:01:44
15999,1460,197,AI,,2024-08-04T08:03:08.111111,2024-08-04T08:03:08.111111
16000,1460,197,HUMAN,,2024-08-04T08:04:32.222222,2024-08-04T08:04:32.222222
16001,1460,197,AI,,2024-08-04T08:05:56.333333,2024-08-04T08:05:56.333333
16002,1460,197,HUMAN,,2024-08-04T08:07:20.444444,2024-08-04T08:07:20.444444
16003,1460,197,AI,,2024-08-04T08:08:44.555556,2024-08-04T08:08:44.555556
16004,1460,197,HUMAN,,2024-08-04T08:10:08.666667,2024-08-04T08:10:08.666667
16005,1460,197,AI,,2024-08-04T08:11:32.777778,2024-08-04T08:11:32.777778
16006,1460,197,HUMAN,4.4,2024-08-04T08:12:56.888889,2024-08-04T08:12:56.888889
16007,1461,613,HUMAN,,2024-04-18T04:19:26,2024-04-18T04:19:26
16008,1461,613,AI,,2024-04-18T04:20:22,2024-04-18T04:20:22
16009,1461,613,HUMAN,,2024-04-18T04:21:18,2024-04-18T04:21:18
16010,1461,613,AI,,2024-04-18T04:22:14,2024-04-18T04:22:14
16011,1461,613,HUMAN,,2024-04-18T04:23:10,2024-04-18T04:23:10
16012,1461,613,AI,,2024-04-18T04:24:06,2024-04-18T04:24:06
16013,1461,613,HUMAN,,2024-04-18T04:25:02,2024-04-18T04:25:02
16014,1461,613,AI,,2024-04-18T04:25:58,2024-04-18T04:25:58
16015,1461,613,HUMAN,,2024-04-18T04:26:54,2024-04-18T04:26:54
16016,1461,613,AI,,2024-04-18T04:27:50,2024-04-18T04:27:50
16017,1461,613,HUMAN,,2024-04-18T04:28:46,2024-04-18T04:28:46
16018,1461,613,AI,,2024-04-18T04:29:42,2024-04-18T04:29:42
16019,1461,613,HUMAN,,2024-04-18T04:30:38,2024-04-18T04:30:38
16020,1461,613,AI,,2024-04-18T04:31:34,2024-04-18T04:31:34
16021,1461,613,HUMAN,,2024-04-18T04:32:30,2024-04-18T04:32:30
16022,1461,613,AI,,2024-04-18T04:33:26,2024-04-18T04:33:26
16023,1461,613,HUMAN,,2024-04-18T04:34:22,2024-04-18T04:34:22
16024,1461,613,AI,,2024-04-18T04:35:18,2024-04-18T04:35:18
16025,1462,195,HUMAN,,2024-06-07T19:29:39,2024-06-07T19:29:39
16026,1462,195,AI,,2024-06-07T19:30:21.200000,2024-06-07T19:30:21.200000
16027,1462,195,HUMAN,,2024-06-07T19:31:03.400000,2024-06-07T19:31:03.400000
16028,1462,195,AI,,2024-06-07T19:31:45.600000,2024-06-07T19:31:45.600000
16029,1462,195,HUMAN,,2024-06-07T19:32:27.800000,2024-06-07T19:32:27.800000
16030,1462,195,AI,,2024-06-07T19:33:10,2024-06-07T19:33:10
16031,1462,195,HUMAN,,2024-06-07T19:33:52.200000,2024-06-07T19:33:52.200000
16032,1462,195,AI,,2024-06-07T19:34:34.400000,2024-06-07T19:34:34.400000
16033,1462,195,HUMAN,,2024-06-07T19:35:16.600000,2024-06-07T19:35:16.600000
16034,1462,195,AI,,2024-06-07T19:35:58.800000,2024-06-07T19:35:58.800000
16035,1463,596,HUMAN,,2025-05-11T00:16:49,2025-05-11T00:16:49
16036,1463,596,AI,,2025-05-11T00:18:38.166667,2025-05-11T00:18:38.166667
16037,1463,596,HUMAN,,2025-05-11T00:20:27.333333,2025-05-11T00:20:27.333333
16038,1463,596,AI,,2025-05-11T00:22:16.500000,2025-05-11T00:22:16.500000
16039,1463,596,HUMAN,,2025-05-11T00:24:05.666667,2025-05-11T00:24:05.666667
16040,1463,596,AI,,2025-05-11T00:25:54.833333,2025-05-11T00:25:54.833333
16041,1464,211,HUMAN,,2024-05-22T04:49:05,2024-05-22T04:49:05
16042,1464,211,AI,,2024-05-22T04:49:50.142857,2024-05-22T04:49:50.142857
16043,1464,211,HUMAN,,2024-05-22T04:50:35.285714,2024-05-22T04:50:35.285714
16044,1464,211,AI,,2024-05-22T04:51:20.428571,2024-05-22T04:51:20.428571
16045,1464,211,HUMAN,,2024-05-22T04:52:05.571429,2024-05-22T04:52:05.571429
16046,1464,211,AI,,2024-05-22T04:52:50.714286,2024-05-22T04:52:50.714286
16047,1464,211,HUMAN,3.6,2024-05-22T04:53:35.857143,2024-05-22T04:53:35.857143
16048,1465,384,HUMAN,,2024-09-22T04:08:48,2024-09-22T04:08:48
16049,1465,384,AI,,2024-09-22T04:09:58.631579,2024-09-22T04:09:58.631579
16050,1465,384,HUMAN,,2024-09-22T04:11:09.263158,2024-09-22T04:11:09.263158
16051,1465,384,AI,,2024-09-22T04:12:19.894737,2024-09-22T04:12:19.894737
16052,1465,384,HUMAN,,2024-09-22T04:13:30.526316,2024-09-22T04:13:30.526316
16053,1465,384,AI,,2024-09-22T04:14:41.157895,2024-09-22T04:14:41.157895
16054,1465,384,HUMAN,,2024-09-22T04:15:51.789474,2024-09-22T04:15:51.789474
16055,1465,384,AI,,2024-09-22T04:17:02.421053,2024-09-22T04:17:02.421053
16056,1465,384,HUMAN,,2024-09-22T04:18:13.052632,2024-09-22T04:18:13.052632
16057,1465,384,AI,,2024-09-22T04:19:23.684211,2024-09-22T04:19:23.684211
16058,1465,384,HUMAN,,2024-09-22T04:20:34.315789,2024-09-22T04:20:34.315789
16059,1465,384,AI,,2024-09-22T04:21:44.947368,2024-09-22T04:21:44.947368
16060,1465,384,HUMAN,,2024-09-22T04:22:55.578947,2024-09-22T04:22:55.578947
16061,1465,384,AI,,2024-09-22T04:24:06.210526,2024-09-22T04:24:06.210526
16062,1465,384,HUMAN,,2024-09-22T04:25:16.842105,2024-09-22T04:25:16.842105
16063,1465,384,AI,,2024-09-22T04:26:27.473684,2024-09-22T04:26:27.473684
16064,1465,384,HUMAN,,2024-09-22T04:27:38.105263,2024-09-22T04:27:38.105263
16065,1465,384,AI,,2024-09-22T04:28:48.736842,2024-09-22T04:28:48.736842
16066,1465,384,HUMAN,5,2024-09-22T04:29:59.368421,2024-09-22T04:29:59.368421
16067,1466,261,HUMAN,,2024-04-06T15:31:47,2024-04-06T15:31:47
16068,1466,261,AI,,2024-04-06T15:33:05.500000,2024-04-06T15:33:05.500000
16069,1466,261,HUMAN,,2024-04-06T15:34:24,2024-04-06T15:34:24
16070,1466,261,AI,,2024-04-06T15:35:42.500000,2024-04-06T15:35:42.500000
16071,1466,261,HUMAN,,2024-04-06T15:37:01,2024-04-06T15:37:01
16072,1466,261,AI,,2024-04-06T15:38:19.500000,2024-04-06T15:38:19.500000
16073,1466,261,HUMAN,,2024-04-06T15:39:38,2024-04-06T15:39:38
16074,1466,261,AI,,2024-04-06T15:40:56.500000,2024-04-06T15:40:56.500000
16075,1467,833,HUMAN,,2024-07-16T22:01:07,2024-07-16T22:01:07
16076,1467,833,AI,,2024-07-16T22:02:34.833333,2024-07-16T22:02:34.833333
16077,1467,833,HUMAN,,2024-07-16T22:04:02.666667,2024-07-16T22:04:02.666667
16078,1467,833,AI,,2024-07-16T22:05:30.500000,2024-07-16T22:05:30.500000
16079,1467,833,HUMAN,,2024-07-16T22:06:58.333333,2024-07-16T22:06:58.333333
16080,1467,833,AI,,2024-07-16T22:08:26.166667,2024-07-16T22:08:26.166667
16081,1467,833,HUMAN,,2024-07-16T22:09:54,2024-07-16T22:09:54
16082,1467,833,AI,,2024-07-16T22:11:21.833333,2024-07-16T22:11:21.833333
16083,1467,833,HUMAN,,2024-07-16T22:12:49.666667,2024-07-16T22:12:49.666667
16084,1467,833,AI,,2024-07-16T22:14:17.500000,2024-07-16T22:14:17.500000
16085,1467,833,HUMAN,,2024-07-16T22:15:45.333333,2024-07-16T22:15:45.333333
16086,1467,833,AI,,2024-07-16T22:17:13.166667,2024-07-16T22:17:13.166667
16087,1468,466,HUMAN,,2025-01-31T23:56:15,2025-01-31T23:56:15
16088,1468,466,AI,,2025-01-31T23:58:03.500000,2025-01-31T23:58:03.500000
16089,1468,466,HUMAN,,2025-01-31T23:59:52,2025-01-31T23:59:52
16090,1468,466,AI,,2025-02-01T00:01:40.500000,2025-02-01T00:01:40.500000
16091,1468,466,HUMAN,,2025-02-01T00:03:29,2025-02-01T00:03:29
16092,1468,466,AI,,2025-02-01T00:05:17.500000,2025-02-01T00:05:17.500000
16093,1468,466,HUMAN,,2025-02-01T00:07:06,2025-02-01T00:07:06
16094,1468,466,AI,,2025-02-01T00:08:54.500000,2025-02-01T00:08:54.500000
16095,1469,431,HUMAN,,2024-03-24T22:44:30,2024-03-24T22:44:30
16096,1469,431,AI,,2024-03-24T22:46:32.375000,2024-03-24T22:46:32.375000
16097,1469,431,HUMAN,,2024-03-24T22:48:34.750000,2024-03-24T22:48:34.750000
16098,1469,431,AI,,2024-03-24T22:50:37.125000,2024-03-24T22:50:37.125000
16099,1469,431,HUMAN,,2024-03-24T22:52:39.500000,2024-03-24T22:52:39.500000
16100,1469,431,AI,,2024-03-24T22:54:41.875000,2024-03-24T22:54:41.875000
16101,1469,431,HUMAN,,2024-03-24T22:56:44.250000,2024-03-24T22:56:44.250000
16102,1469,431,AI,,2024-03-24T22:58:46.625000,2024-03-24T22:58:46.625000
16103,1470,448,HUMAN,,2024-05-20T16:02:12,2024-05-20T16:02:12
16104,1470,448,AI,,2024-05-20T16:04:05.142857,2024-05-20T16:04:05.142857
16105,1470,448,HUMAN,,2024-05-20T16:05:58.285714,2024-05-20T16:05:58.285714
16106,1470,448,AI,,2024-05-20T16:07:51.428571,2024-05-20T16:07:51.428571
16107,1470,448,HUMAN,,2024-05-20T16:09:44.571429,2024-05-20T16:09:44.571429
16108,1470,448,AI,,2024-05-20T16:11:37.714286,2024-05-20T16:11:37.714286
16109,1470,448,HUMAN,4.5,2024-05-20T16:13:30.857143,2024-05-20T16:13:30.857143
16110,1471,371,HUMAN,,2025-02-19T17:16:23,2025-02-19T17:16:23
16111,1471,371,AI,,2025-02-19T17:22:31.666667,2025-02-19T17:22:31.666667
16112,1471,371,HUMAN,2.9,2025-02-19T17:28:40.333333,2025-02-19T17:28:40.333333
16113,1472,131,HUMAN,,2024-06-08T03:28:39,2024-06-08T03:28:39
16114,1472,131,AI,,2024-06-08T03:30:51.500000,2024-06-08T03:30:51.500000
16115,1472,131,HUMAN,,2024-06-08T03:33:04,2024-06-08T03:33:04
16116,1472,131,AI,,2024-06-08T03:35:16.500000,2024-06-08T03:35:16.500000
16117,1472,131,HUMAN,,2024-06-08T03:37:29,2024-06-08T03:37:29
16118,1472,131,AI,,2024-06-08T03:39:41.500000,2024-06-08T03:39:41.500000
16119,1472,131,HUMAN,,2024-06-08T03:41:54,2024-06-08T03:41:54
16120,1472,131,AI,,2024-06-08T03:44:06.500000,2024-06-08T03:44:06.500000
16121,1473,913,HUMAN,,2024-08-03T06:53:39,2024-08-03T06:53:39
16122,1473,913,AI,,2024-08-03T06:55:33.454545,2024-08-03T06:55:33.454545
16123,1473,913,HUMAN,,2024-08-03T06:57:27.909091,2024-08-03T06:57:27.909091
16124,1473,913,AI,,2024-08-03T06:59:22.363636,2024-08-03T06:59:22.363636
16125,1473,913,HUMAN,,2024-08-03T07:01:16.818182,2024-08-03T07:01:16.818182
16126,1473,913,AI,,2024-08-03T07:03:11.272727,2024-08-03T07:03:11.272727
